campaign_date,RDate,RDateTime,CH4._ppm,CO2._ppm,GasT_C
2024-08-04,2024-08-04,2024-08-04T15:37:13Z,2.36947,403.742,50.1709
2024-08-04,2024-08-04,2024-08-04T15:37:18Z,2.25437,404.009,50.1555
2024-08-04,2024-08-04,2024-08-04T15:37:23Z,2.11665,404.52,50.1417
2024-08-04,2024-08-04,2024-08-04T15:37:28Z,2.01794,406.666,50.1298
2024-08-04,2024-08-04,2024-08-04T15:37:33Z,1.99721,407.22,50.1176
2024-08-04,2024-08-04,2024-08-04T15:37:38Z,2.08355,406.207,50.1071
2024-08-04,2024-08-04,2024-08-04T15:37:43Z,2.07158,405.196,50.0988
2024-08-04,2024-08-04,2024-08-04T15:37:49Z,2.01161,404.868,50.0892
2024-08-04,2024-08-04,2024-08-04T15:37:54Z,2.00918,404.297,50.0818
2024-08-04,2024-08-04,2024-08-04T15:37:59Z,2.08849,404.084,50.081
2024-08-04,2024-08-04,2024-08-04T15:38:04Z,2.1985,403.551,50.0638
2024-08-04,2024-08-04,2024-08-04T15:38:09Z,2.26476,403.339,50.0617
2024-08-04,2024-08-04,2024-08-04T15:38:14Z,2.35131,403.217,50.0567
2024-08-04,2024-08-04,2024-08-04T15:38:19Z,2.24287,403.028,50.0581
2024-08-04,2024-08-04,2024-08-04T15:38:24Z,2.14624,403.021,50.0621
2024-08-04,2024-08-04,2024-08-04T15:38:29Z,2.10413,403.498,50.0509
2024-08-04,2024-08-04,2024-08-04T15:38:34Z,2.05742,403.766,50.0483
2024-08-04,2024-08-04,2024-08-04T15:38:39Z,2.137,404.142,50.0479
2024-08-04,2024-08-04,2024-08-04T15:38:44Z,2.10967,404.206,50.047
2024-08-04,2024-08-04,2024-08-04T15:38:49Z,2.0734,403.956,50.0523
2024-08-04,2024-08-04,2024-08-04T15:38:55Z,2.06175,404.379,50.0505
2024-08-04,2024-08-04,2024-08-04T15:38:59Z,2.02926,406.519,50.0572
2024-08-04,2024-08-04,2024-08-04T15:39:05Z,2.01986,406.162,50.0463
2024-08-04,2024-08-04,2024-08-04T15:39:10Z,2.02496,405.15,50.04
2024-08-04,2024-08-04,2024-08-04T15:39:15Z,2.00364,404.901,50.0518
2024-08-04,2024-08-04,2024-08-04T15:39:20Z,1.97662,404.998,50.0345
2024-08-04,2024-08-04,2024-08-04T15:39:25Z,1.98096,404.816,50.0237
2024-08-04,2024-08-04,2024-08-04T15:39:30Z,2.08838,404.748,50.0204
2024-08-04,2024-08-04,2024-08-04T15:39:35Z,2.13312,404.67,50.0142
2024-08-04,2024-08-04,2024-08-04T15:39:40Z,2.11459,404.38,50.0063
2024-08-04,2024-08-04,2024-08-04T15:39:45Z,2.26477,404.112,50.0026
2024-08-04,2024-08-04,2024-08-04T15:39:50Z,2.34352,403.882,49.9988
2024-08-04,2024-08-04,2024-08-04T15:39:55Z,2.56808,404.599,49.989
2024-08-04,2024-08-04,2024-08-04T15:40:01Z,2.81167,404.525,49.9848
2024-08-04,2024-08-04,2024-08-04T15:40:06Z,2.62662,404.445,49.9745
2024-08-04,2024-08-04,2024-08-04T15:40:11Z,2.41086,404.647,49.9655
2024-08-04,2024-08-04,2024-08-04T15:40:16Z,2.19782,404.389,49.954
2024-08-04,2024-08-04,2024-08-04T15:40:21Z,2.21354,404.272,49.9521
2024-08-04,2024-08-04,2024-08-04T15:40:26Z,2.66266,404.161,49.9461
2024-08-04,2024-08-04,2024-08-04T15:40:31Z,2.29547,404.172,49.94
2024-08-04,2024-08-04,2024-08-04T15:40:36Z,2.04193,404.831,49.9319
2024-08-04,2024-08-04,2024-08-04T15:40:41Z,1.96861,405.866,49.9177
2024-08-04,2024-08-04,2024-08-04T15:40:46Z,1.94211,406.234,49.9054
2024-08-04,2024-08-04,2024-08-04T15:40:51Z,1.93802,406.386,49.8979
2024-08-04,2024-08-04,2024-08-04T15:40:56Z,1.93939,406.48,49.8865
2024-08-04,2024-08-04,2024-08-04T15:41:02Z,1.93718,406.764,49.8773
2024-08-04,2024-08-04,2024-08-04T15:41:07Z,1.98706,406.151,49.8693
2024-08-04,2024-08-04,2024-08-04T15:41:12Z,1.96537,405.721,49.8563
2024-08-04,2024-08-04,2024-08-04T15:41:17Z,2.03643,405.157,49.8442
2024-08-04,2024-08-04,2024-08-04T15:41:22Z,2.12604,404.346,49.837
2024-08-04,2024-08-04,2024-08-04T15:41:27Z,2.19532,404.161,49.8291
2024-08-04,2024-08-04,2024-08-04T15:41:32Z,2.25324,404.468,49.8183
2024-08-04,2024-08-04,2024-08-04T15:41:37Z,2.30741,405.168,49.8045
2024-08-04,2024-08-04,2024-08-04T15:41:42Z,2.37002,406.006,49.7898
2024-08-04,2024-08-04,2024-08-04T15:41:47Z,2.49655,407.332,49.7747
2024-08-04,2024-08-04,2024-08-04T15:41:52Z,3.90652,408.434,49.7659
2024-08-04,2024-08-04,2024-08-04T15:41:57Z,4.32594,409.578,49.7459
2024-08-04,2024-08-04,2024-08-04T15:42:02Z,4.77597,410.653,49.7396
2024-08-04,2024-08-04,2024-08-04T15:42:08Z,5.16671,411.719,49.7226
2024-08-04,2024-08-04,2024-08-04T15:42:13Z,5.21551,412.337,49.7194
2024-08-04,2024-08-04,2024-08-04T15:42:18Z,3.29425,406.511,49.7062
2024-08-04,2024-08-04,2024-08-04T15:42:23Z,2.24182,402.977,49.6977
2024-08-04,2024-08-04,2024-08-04T15:42:28Z,2.24851,402.22,49.6824
2024-08-04,2024-08-04,2024-08-04T15:42:33Z,2.13605,402,49.6765
2024-08-04,2024-08-04,2024-08-04T15:42:38Z,2.11495,401.91,49.6586
2024-08-04,2024-08-04,2024-08-04T15:42:43Z,2.04511,401.772,49.6519
2024-08-04,2024-08-04,2024-08-04T15:42:48Z,2.10187,402.017,49.6375
2024-08-04,2024-08-04,2024-08-04T15:42:53Z,2.1347,402.043,49.6299
2024-08-04,2024-08-04,2024-08-04T15:42:58Z,2.11065,402.366,49.618
2024-08-04,2024-08-04,2024-08-04T15:43:03Z,1.99897,402.77,49.6124
2024-08-04,2024-08-04,2024-08-04T15:43:09Z,1.9835,403.883,49.6027
2024-08-04,2024-08-04,2024-08-04T15:43:14Z,1.9912,405.086,49.5962
2024-08-04,2024-08-04,2024-08-04T15:43:19Z,1.9886,406.309,49.585
2024-08-04,2024-08-04,2024-08-04T15:43:24Z,2.04099,406.975,49.5789
2024-08-04,2024-08-04,2024-08-04T15:43:29Z,2.06445,406.445,49.5611
2024-08-04,2024-08-04,2024-08-04T15:43:34Z,2.05828,406.25,49.5487
2024-08-04,2024-08-04,2024-08-04T15:43:39Z,2.08424,406.325,49.5355
2024-08-04,2024-08-04,2024-08-04T15:43:44Z,1.98138,406.999,49.5234
2024-08-04,2024-08-04,2024-08-04T15:43:49Z,2.15399,407.045,49.513
2024-08-04,2024-08-04,2024-08-04T15:43:54Z,2.76936,405.88,49.5006
2024-08-04,2024-08-04,2024-08-04T15:43:59Z,3.10756,404.773,49.4813
2024-08-04,2024-08-04,2024-08-04T15:44:04Z,4.12244,404.02,49.4656
2024-08-04,2024-08-04,2024-08-04T15:44:09Z,4.69145,404.121,49.453
2024-08-04,2024-08-04,2024-08-04T15:44:15Z,5.03797,404.477,49.4404
2024-08-04,2024-08-04,2024-08-04T15:44:20Z,3.50211,403.069,49.4278
2024-08-04,2024-08-04,2024-08-04T15:44:25Z,2.40486,401.849,49.4156
2024-08-04,2024-08-04,2024-08-04T15:44:30Z,2.20849,401.295,49.3992
2024-08-04,2024-08-04,2024-08-04T15:44:35Z,2.22186,401.361,49.3818
2024-08-04,2024-08-04,2024-08-04T15:44:40Z,2.07237,403.185,49.373
2024-08-04,2024-08-04,2024-08-04T15:44:45Z,2.0025,405.501,49.3544
2024-08-04,2024-08-04,2024-08-04T15:44:50Z,2.01815,406.729,49.3372
2024-08-04,2024-08-04,2024-08-04T15:44:55Z,2.02718,406.911,49.3248
2024-08-04,2024-08-04,2024-08-04T15:45:00Z,2.01794,406.973,49.3167
2024-08-04,2024-08-04,2024-08-04T15:45:05Z,1.96083,407.235,49.2932
2024-08-04,2024-08-04,2024-08-04T15:45:10Z,1.95764,407.333,49.2765
2024-08-04,2024-08-04,2024-08-04T15:45:16Z,2.1278,407.124,49.2675
2024-08-04,2024-08-04,2024-08-04T15:45:21Z,2.10365,406.003,49.2551
2024-08-04,2024-08-04,2024-08-04T15:45:26Z,2.12701,404.482,49.2468
2024-08-04,2024-08-04,2024-08-04T15:45:31Z,2.24865,403.543,49.2255
2024-08-04,2024-08-04,2024-08-04T15:45:36Z,2.55403,403.388,49.2077
2024-08-04,2024-08-04,2024-08-04T15:45:41Z,2.73811,403.527,49.1917
2024-08-04,2024-08-04,2024-08-04T15:45:46Z,3.00485,403.95,49.1701
2024-08-04,2024-08-04,2024-08-04T15:45:51Z,3.17583,404.342,49.1505
2024-08-04,2024-08-04,2024-08-04T15:45:56Z,3.31613,404.805,49.1338
2024-08-04,2024-08-04,2024-08-04T15:46:01Z,3.42165,405.34,49.1159
2024-08-04,2024-08-04,2024-08-04T15:46:06Z,3.37073,405.572,49.0962
2024-08-04,2024-08-04,2024-08-04T15:46:11Z,2.45502,403.664,49.0874
2024-08-04,2024-08-04,2024-08-04T15:46:16Z,2.12483,402.922,49.0632
2024-08-04,2024-08-04,2024-08-04T15:46:22Z,1.9789,402.631,49.0485
2024-08-04,2024-08-04,2024-08-04T15:46:27Z,1.96299,402.582,49.0323
2024-08-04,2024-08-04,2024-08-04T15:46:32Z,2.01764,402.504,49.0185
2024-08-04,2024-08-04,2024-08-04T15:46:37Z,2.02672,402.646,49.0012
2024-08-04,2024-08-04,2024-08-04T15:46:42Z,2.05038,402.598,48.9837
2024-08-04,2024-08-04,2024-08-04T15:46:47Z,2.02138,402.802,48.9689
2024-08-04,2024-08-04,2024-08-04T15:46:52Z,1.96811,403.259,48.958
2024-08-04,2024-08-04,2024-08-04T15:46:57Z,1.96786,404.665,48.9423
2024-08-04,2024-08-04,2024-08-04T15:47:02Z,1.96104,406.334,48.9331
2024-08-04,2024-08-04,2024-08-04T15:47:07Z,1.94004,407.664,48.9174
2024-08-04,2024-08-04,2024-08-04T15:47:12Z,1.9525,408.266,48.9178
2024-08-04,2024-08-04,2024-08-04T15:47:17Z,1.94218,408.563,48.8986
2024-08-04,2024-08-04,2024-08-04T15:47:23Z,1.96137,408.509,48.8917
2024-08-04,2024-08-04,2024-08-04T15:47:28Z,2.03191,407.718,48.8743
2024-08-04,2024-08-04,2024-08-04T15:47:33Z,2.09875,407.112,48.8626
2024-08-04,2024-08-04,2024-08-04T15:47:38Z,2.1671,407.044,48.8366
2024-08-04,2024-08-04,2024-08-04T15:47:43Z,2.23433,407.405,48.8288
2024-08-04,2024-08-04,2024-08-04T15:47:48Z,2.44376,408.009,48.8053
2024-08-04,2024-08-04,2024-08-04T15:47:53Z,2.96955,408.546,48.7868
2024-08-04,2024-08-04,2024-08-04T15:47:58Z,3.20031,409.422,48.7751
2024-08-04,2024-08-04,2024-08-04T15:48:03Z,3.34538,410.349,48.7574
2024-08-04,2024-08-04,2024-08-04T15:48:08Z,3.88465,411.269,48.7392
2024-08-04,2024-08-04,2024-08-04T15:48:13Z,4.30982,412.15,48.7209
2024-08-04,2024-08-04,2024-08-04T15:48:18Z,4.3579,412.828,48.7129
2024-08-04,2024-08-04,2024-08-04T15:48:23Z,2.92462,407.167,48.6905
2024-08-04,2024-08-04,2024-08-04T15:48:29Z,2.2263,404.413,48.6787
2024-08-04,2024-08-04,2024-08-04T15:48:34Z,2.00171,403.561,48.6563
2024-08-04,2024-08-04,2024-08-04T15:48:39Z,2.12968,403.221,48.6405
2024-08-04,2024-08-04,2024-08-04T15:48:44Z,2.1394,402.952,48.6238
2024-08-04,2024-08-04,2024-08-04T15:48:49Z,2.03306,402.858,48.6067
2024-08-04,2024-08-04,2024-08-04T15:48:54Z,2.08443,402.78,48.5927
2024-08-04,2024-08-04,2024-08-04T15:48:59Z,2.45693,403.134,48.5684
2024-08-04,2024-08-04,2024-08-04T15:49:04Z,2.45358,403.843,48.555
2024-08-04,2024-08-04,2024-08-04T15:49:09Z,2.51183,404.842,48.5415
2024-08-04,2024-08-04,2024-08-04T15:49:14Z,2.56781,405.8,48.5286
2024-08-04,2024-08-04,2024-08-04T15:49:19Z,2.61867,406.676,48.5064
2024-08-04,2024-08-04,2024-08-04T15:49:24Z,2.66538,407.417,48.4929
2024-08-04,2024-08-04,2024-08-04T15:49:29Z,2.71039,408.323,48.4714
2024-08-04,2024-08-04,2024-08-04T15:49:35Z,2.76199,409.09,48.4573
2024-08-04,2024-08-04,2024-08-04T15:49:40Z,2.78124,409.642,48.4345
2024-08-04,2024-08-04,2024-08-04T15:49:45Z,2.31216,406.2,48.4187
2024-08-04,2024-08-04,2024-08-04T15:49:50Z,2.04523,404.404,48.4013
2024-08-04,2024-08-04,2024-08-04T15:49:55Z,1.96937,403.711,48.3911
2024-08-04,2024-08-04,2024-08-04T15:49:59Z,2.16757,403.618,48.3575
2024-08-04,2024-08-04,2024-08-04T15:50:05Z,2.22823,403.501,48.341
2024-08-04,2024-08-04,2024-08-04T15:50:10Z,2.21414,404.12,48.314
2024-08-04,2024-08-04,2024-08-04T15:50:15Z,2.09388,404.152,48.3002
2024-08-04,2024-08-04,2024-08-04T15:50:20Z,2.05329,403.598,48.286
2024-08-04,2024-08-04,2024-08-04T15:50:25Z,2.04059,403.662,48.268
2024-08-04,2024-08-04,2024-08-04T15:50:30Z,2.02169,404.699,48.2493
2024-08-04,2024-08-04,2024-08-04T15:50:36Z,2.04817,404.485,48.2535
2024-08-04,2024-08-04,2024-08-04T15:50:41Z,2.08129,405.038,48.2206
2024-08-04,2024-08-04,2024-08-04T15:50:46Z,1.964,405.712,48.2015
2024-08-04,2024-08-04,2024-08-04T15:50:51Z,1.95531,406.465,48.1824
2024-08-04,2024-08-04,2024-08-04T15:50:56Z,2.00688,407.044,48.172
2024-08-04,2024-08-04,2024-08-04T15:51:01Z,2.0565,407.561,48.1592
2024-08-04,2024-08-04,2024-08-04T15:51:06Z,2.09565,407.078,48.1554
2024-08-04,2024-08-04,2024-08-04T15:51:11Z,2.1307,406.566,48.1389
2024-08-04,2024-08-04,2024-08-04T15:51:16Z,2.50028,406.309,48.1207
2024-08-04,2024-08-04,2024-08-04T15:51:21Z,3.67817,406.216,48.1059
2024-08-04,2024-08-04,2024-08-04T15:51:26Z,4.57328,406.397,48.0914
2024-08-04,2024-08-04,2024-08-04T15:51:31Z,4.83403,406.477,48.0728
2024-08-04,2024-08-04,2024-08-04T15:51:36Z,5.21532,406.642,48.0566
2024-08-04,2024-08-04,2024-08-04T15:51:42Z,4.03829,405.117,48.0378
2024-08-04,2024-08-04,2024-08-04T15:51:47Z,2.50959,403.287,48.0182
2024-08-04,2024-08-04,2024-08-04T15:51:52Z,2.15042,403.08,48.0044
2024-08-04,2024-08-04,2024-08-04T15:51:57Z,2.03919,402.86,47.989
2024-08-04,2024-08-04,2024-08-04T15:52:02Z,2.03697,403.124,47.9761
2024-08-04,2024-08-04,2024-08-04T15:52:07Z,1.96571,403.004,47.9601
2024-08-04,2024-08-04,2024-08-04T15:52:12Z,1.93858,402.931,47.9497
2024-08-04,2024-08-04,2024-08-04T15:52:17Z,1.94232,403.149,47.9337
2024-08-04,2024-08-04,2024-08-04T15:52:22Z,1.99512,403.42,47.9189
2024-08-04,2024-08-04,2024-08-04T15:52:27Z,2.02982,404.516,47.8991
2024-08-04,2024-08-04,2024-08-04T15:52:32Z,2.08402,406.649,47.8802
2024-08-04,2024-08-04,2024-08-04T15:52:37Z,2.10054,408.206,47.8576
2024-08-04,2024-08-04,2024-08-04T15:52:43Z,2.01439,406.923,47.8482
2024-08-04,2024-08-04,2024-08-04T15:52:48Z,1.99705,407.37,47.8291
2024-08-04,2024-08-04,2024-08-04T15:52:53Z,8.94402,406.934,47.8076
2024-08-04,2024-08-04,2024-08-04T15:52:58Z,20.4928,406.428,47.7978
2024-08-04,2024-08-04,2024-08-04T15:53:03Z,21.4859,406.236,47.7839
2024-08-04,2024-08-04,2024-08-04T15:53:08Z,21.8637,406.422,47.7657
2024-08-04,2024-08-04,2024-08-04T15:53:13Z,22.0523,406.595,47.7495
2024-08-04,2024-08-04,2024-08-04T15:53:18Z,22.2332,407.119,47.729
2024-08-04,2024-08-04,2024-08-04T15:53:23Z,22.306,407.437,47.7158
2024-08-04,2024-08-04,2024-08-04T15:53:28Z,19.5363,407.596,47.6989
2024-08-04,2024-08-04,2024-08-04T15:53:33Z,7.30084,404.773,47.6849
2024-08-04,2024-08-04,2024-08-04T15:53:38Z,3.15233,403.429,47.6588
2024-08-04,2024-08-04,2024-08-04T15:53:43Z,2.26321,403.142,47.6453
2024-08-04,2024-08-04,2024-08-04T15:53:49Z,2.047,403.384,47.6392
2024-08-04,2024-08-04,2024-08-04T15:53:54Z,2.00221,403.156,47.6072
2024-08-04,2024-08-04,2024-08-04T15:53:59Z,1.96986,403.046,47.5843
2024-08-04,2024-08-04,2024-08-04T15:54:04Z,1.94209,403.405,47.5735
2024-08-04,2024-08-04,2024-08-04T15:54:09Z,1.99279,404.45,47.5496
2024-08-04,2024-08-04,2024-08-04T15:54:14Z,2.02047,406.53,47.5384
2024-08-04,2024-08-04,2024-08-04T15:54:19Z,1.98607,407.703,47.5157
2024-08-04,2024-08-04,2024-08-04T15:54:24Z,1.98316,407.792,47.5017
2024-08-04,2024-08-04,2024-08-04T15:54:29Z,1.95489,407.788,47.4887
2024-08-04,2024-08-04,2024-08-04T15:54:34Z,2.01539,407.759,47.4853
2024-08-04,2024-08-04,2024-08-04T15:54:39Z,2.07968,406.76,47.461
2024-08-04,2024-08-04,2024-08-04T15:54:44Z,2.1489,405.462,47.4516
2024-08-04,2024-08-04,2024-08-04T15:54:50Z,2.18867,404.861,47.4441
2024-08-04,2024-08-04,2024-08-04T15:54:55Z,2.23906,404.798,47.4353
2024-08-04,2024-08-04,2024-08-04T15:54:59Z,2.27824,404.953,47.4135
2024-08-04,2024-08-04,2024-08-04T15:55:05Z,2.30733,405.193,47.3992
2024-08-04,2024-08-04,2024-08-04T15:55:10Z,2.34633,405.603,47.3881
2024-08-04,2024-08-04,2024-08-04T15:55:15Z,2.40516,405.965,47.3799
2024-08-04,2024-08-04,2024-08-04T15:55:20Z,2.44731,406.643,47.3627
2024-08-04,2024-08-04,2024-08-04T15:55:25Z,2.50979,407.269,47.3497
2024-08-04,2024-08-04,2024-08-04T15:55:30Z,2.54562,408.035,47.3375
2024-08-04,2024-08-04,2024-08-04T15:55:35Z,2.56972,408.519,47.3251
2024-08-04,2024-08-04,2024-08-04T15:55:40Z,2.59334,409.164,47.3036
2024-08-04,2024-08-04,2024-08-04T15:55:45Z,2.61733,409.51,47.2903
2024-08-04,2024-08-04,2024-08-04T15:55:50Z,2.639,410.023,47.2869
2024-08-04,2024-08-04,2024-08-04T15:55:56Z,2.65566,410.369,47.2598
2024-08-04,2024-08-04,2024-08-04T15:56:01Z,2.66976,410.695,47.2445
2024-08-04,2024-08-04,2024-08-04T15:56:06Z,2.68332,410.888,47.2348
2024-08-04,2024-08-04,2024-08-04T15:56:11Z,2.69823,411.261,47.215
2024-08-04,2024-08-04,2024-08-04T15:56:16Z,2.71163,411.312,47.1947
2024-08-04,2024-08-04,2024-08-04T15:56:21Z,2.72976,411.641,47.1828
2024-08-04,2024-08-04,2024-08-04T15:56:26Z,2.75137,412.031,47.1677
2024-08-04,2024-08-04,2024-08-04T15:56:31Z,2.77336,412.361,47.1536
2024-08-04,2024-08-04,2024-08-04T15:56:36Z,2.80046,412.787,47.1544
2024-08-04,2024-08-04,2024-08-04T15:56:41Z,2.98888,413.428,47.1238
2024-08-04,2024-08-04,2024-08-04T15:56:46Z,3.0095,411.804,47.1134
2024-08-04,2024-08-04,2024-08-04T15:56:51Z,2.29443,406.458,47.1047
2024-08-04,2024-08-04,2024-08-04T15:56:56Z,2.07362,405.588,47.0865
2024-08-04,2024-08-04,2024-08-04T15:57:02Z,2.06594,405.973,47.0729
2024-08-04,2024-08-04,2024-08-04T15:57:07Z,2.10594,409.8,47.0616
2024-08-04,2024-08-04,2024-08-04T15:57:12Z,2.08896,413.659,47.0476
2024-08-04,2024-08-04,2024-08-04T15:57:17Z,2.04944,412.6,47.0322
2024-08-04,2024-08-04,2024-08-04T15:57:22Z,2.03338,410.03,47.0153
2024-08-04,2024-08-04,2024-08-04T15:57:27Z,2.06985,408.159,46.9966
2024-08-04,2024-08-04,2024-08-04T15:57:32Z,2.04608,405.817,46.9807
2024-08-04,2024-08-04,2024-08-04T15:57:37Z,1.9627,405.01,46.9619
2024-08-04,2024-08-04,2024-08-04T15:57:42Z,1.97025,404.748,46.9407
2024-08-04,2024-08-04,2024-08-04T15:57:47Z,2.04461,405.491,46.9231
2024-08-04,2024-08-04,2024-08-04T15:57:52Z,2.08182,405.391,46.9101
2024-08-04,2024-08-04,2024-08-04T15:57:57Z,2.17473,405.167,46.8954
2024-08-04,2024-08-04,2024-08-04T15:58:03Z,2.23819,405.869,46.8806
2024-08-04,2024-08-04,2024-08-04T15:58:08Z,2.16368,405.326,46.8681
2024-08-04,2024-08-04,2024-08-04T15:58:13Z,2.04534,404.572,46.8587
2024-08-04,2024-08-04,2024-08-04T15:58:18Z,1.96623,404.387,46.8425
2024-08-04,2024-08-04,2024-08-04T15:58:23Z,1.92927,404.313,46.8294
2024-08-04,2024-08-04,2024-08-04T15:58:28Z,1.9288,404.368,46.825
2024-08-04,2024-08-04,2024-08-04T15:58:33Z,1.93259,404.201,46.8075
2024-08-04,2024-08-04,2024-08-04T15:58:38Z,1.92508,403.942,46.7907
2024-08-04,2024-08-04,2024-08-04T15:58:43Z,1.92212,403.681,46.7804
2024-08-04,2024-08-04,2024-08-04T15:58:48Z,1.91505,403.8,46.7688
2024-08-04,2024-08-04,2024-08-04T15:58:53Z,1.91798,403.911,46.7629
2024-08-04,2024-08-04,2024-08-04T15:58:58Z,1.91798,403.887,46.7525
2024-08-04,2024-08-04,2024-08-04T15:59:03Z,1.93154,403.952,46.7441
2024-08-04,2024-08-04,2024-08-04T15:59:09Z,1.93996,403.971,46.7325
2024-08-04,2024-08-04,2024-08-04T15:59:14Z,1.94011,403.859,46.7176
2024-08-04,2024-08-04,2024-08-04T15:59:19Z,1.97172,407.187,46.7028
2024-08-04,2024-08-04,2024-08-04T15:59:24Z,2.0167,412.092,46.6879
2024-08-04,2024-08-04,2024-08-04T15:59:29Z,2.00297,408.678,46.6768
2024-08-04,2024-08-04,2024-08-04T15:59:34Z,1.98577,405.975,46.6673
2024-08-04,2024-08-04,2024-08-04T15:59:39Z,1.97273,405.386,46.651
2024-08-04,2024-08-04,2024-08-04T15:59:44Z,1.97936,404.85,46.6367
2024-08-04,2024-08-04,2024-08-04T15:59:49Z,1.96852,404.941,46.6248
2024-08-04,2024-08-04,2024-08-04T15:59:54Z,1.94836,404.407,46.6087
2024-08-04,2024-08-04,2024-08-04T15:59:59Z,1.94749,405.168,46.5934
2024-08-04,2024-08-04,2024-08-04T16:00:04Z,1.95158,406.437,46.5787
2024-08-04,2024-08-04,2024-08-04T16:00:10Z,1.99272,406.007,46.5632
2024-08-04,2024-08-04,2024-08-04T16:00:15Z,1.99284,405.409,46.5497
2024-08-04,2024-08-04,2024-08-04T16:00:20Z,2.02405,405.552,46.5335
2024-08-04,2024-08-04,2024-08-04T16:00:25Z,2.12523,406.471,46.5236
2024-08-04,2024-08-04,2024-08-04T16:00:30Z,2.14154,410.034,46.5074
2024-08-04,2024-08-04,2024-08-04T16:00:35Z,2.08805,410.005,46.498
2024-08-04,2024-08-04,2024-08-04T16:00:40Z,2.04912,409.58,46.4852
2024-08-04,2024-08-04,2024-08-04T16:00:45Z,2.04774,409.267,46.4713
2024-08-04,2024-08-04,2024-08-04T16:00:50Z,2.14959,409.216,46.454
2024-08-04,2024-08-04,2024-08-04T16:00:55Z,2.06953,409.411,46.443600000000004
2024-08-04,2024-08-04,2024-08-04T16:01:00Z,2.05279,411.332,46.4247
2024-08-04,2024-08-04,2024-08-04T16:01:05Z,2.03481,409.433,46.4181
2024-08-04,2024-08-04,2024-08-04T16:01:10Z,1.98683,408.465,46.4001
2024-08-04,2024-08-04,2024-08-04T16:01:16Z,1.94307,407.51,46.3838
2024-08-04,2024-08-04,2024-08-04T16:01:21Z,1.94371,407.251,46.363
2024-08-04,2024-08-04,2024-08-04T16:01:26Z,2.01929,407.877,46.3468
2024-08-04,2024-08-04,2024-08-04T16:01:31Z,2.08367,408.575,46.3269
2024-08-04,2024-08-04,2024-08-04T16:01:36Z,2.21619,409.463,46.312
2024-08-04,2024-08-04,2024-08-04T16:01:41Z,2.30973,409.801,46.2998
2024-08-04,2024-08-04,2024-08-04T16:01:46Z,2.27522,409.163,46.2898
2024-08-04,2024-08-04,2024-08-04T16:01:51Z,2.273,408.943,46.2703
2024-08-04,2024-08-04,2024-08-04T16:01:56Z,2.26374,410.544,46.2574
2024-08-04,2024-08-04,2024-08-04T16:02:01Z,2.35742,421.073,46.2444
2024-08-04,2024-08-04,2024-08-04T16:02:06Z,2.44991,428.137,46.2285
2024-08-04,2024-08-04,2024-08-04T16:02:11Z,2.37175,426.739,46.2116
2024-08-04,2024-08-04,2024-08-04T16:02:17Z,2.39747,424.702,46.1975
2024-08-04,2024-08-04,2024-08-04T16:02:22Z,2.47478,420.889,46.1863
2024-08-04,2024-08-04,2024-08-04T16:02:27Z,2.59886,413.228,46.1732
2024-08-04,2024-08-04,2024-08-04T16:02:32Z,2.65015,409.031,46.1668
2024-08-04,2024-08-04,2024-08-04T16:02:37Z,2.48556,407.621,46.1538
2024-08-04,2024-08-04,2024-08-04T16:02:42Z,2.31843,412.361,46.1454
2024-08-04,2024-08-04,2024-08-04T16:02:47Z,2.36985,412.647,46.1287
2024-08-04,2024-08-04,2024-08-04T16:02:52Z,2.46031,409.824,46.1203
2024-08-04,2024-08-04,2024-08-04T16:02:57Z,2.36534,408.458,46.1069
2024-08-04,2024-08-04,2024-08-04T16:03:02Z,2.28613,407.785,46.0905
2024-08-04,2024-08-04,2024-08-04T16:03:07Z,2.2096,408.096,46.0775
2024-08-04,2024-08-04,2024-08-04T16:03:12Z,2.06797,407.999,46.064
2024-08-04,2024-08-04,2024-08-04T16:03:17Z,2.13864,408.181,46.048
2024-08-04,2024-08-04,2024-08-04T16:03:23Z,2.26346,411.111,46.0303
2024-08-04,2024-08-04,2024-08-04T16:03:28Z,2.29437,417.562,46.0162
2024-08-04,2024-08-04,2024-08-04T16:03:33Z,2.23888,413.459,46.0133
2024-08-04,2024-08-04,2024-08-04T16:03:38Z,2.25261,411.431,45.9921
2024-08-04,2024-08-04,2024-08-04T16:03:43Z,2.25761,410.601,45.9808
2024-08-04,2024-08-04,2024-08-04T16:03:48Z,2.40117,409.94,45.966
2024-08-04,2024-08-04,2024-08-04T16:03:53Z,2.60712,409.676,45.9537
2024-08-04,2024-08-04,2024-08-04T16:03:58Z,2.88663,409.627,45.9401
2024-08-04,2024-08-04,2024-08-04T16:04:03Z,3.01051,409.853,45.9269
2024-08-04,2024-08-04,2024-08-04T16:04:08Z,3.10695,410.051,45.9135
2024-08-04,2024-08-04,2024-08-04T16:04:13Z,3.25628,410.32,45.905
2024-08-04,2024-08-04,2024-08-04T16:04:18Z,3.32682,410.719,45.8926
2024-08-04,2024-08-04,2024-08-04T16:04:24Z,3.63208,410.849,45.8764
2024-08-04,2024-08-04,2024-08-04T16:04:29Z,3.89612,411.188,45.8576
2024-08-04,2024-08-04,2024-08-04T16:04:34Z,3.97107,411.503,45.8504
2024-08-04,2024-08-04,2024-08-04T16:04:39Z,4.02038,411.858,45.8363
