cdate mmdd10.,ctime time11.,id $char12.,subid $char9.,pos $char4.,rep 1.,matrix $char2.,tpe $char3.,anal$char6.,cup 3.,ddate mmdd10.,dtime time11.,dilf 2.,method $char5.,parea 8.,pht 8.,conc 10.,unit $char6.,cconc 10.,caleq $char90.,qcrec 8.,qcact 8.,qcflag $char5.,,,,,,,,,,,,,,,,,,,,,,,,,
20250211,9:00:00 AM,QAC,STD,F,1,DI,CAL,TNO2-3,183,2/11/2025,2:25:48 PM,1,N-1.0,0.424,0.0248,60,ug-N/L,60.0,Conc = 138 * Area + 0.00,,,TRUE,,OM_2-11-2025_02-20-47PMadj-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250211 09:00:00-QAC-STD-F-1-DI-CAL
20250211,9:00:00 AM,QAC,STD,E,1,DI,CAL,TNO2-3,184,2/11/2025,2:26:59 PM,1,N-1.0,0.579,0.034,80,ug-N/L,80.0,Conc = 138 * Area + 0.00,,,TRUE,,OM_2-11-2025_02-20-47PMadj-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250211 09:00:00-QAC-STD-E-1-DI-CAL
20250211,9:00:00 AM,QAC,STD,D,1,DI,CAL,TNO2-3,185,2/11/2025,2:28:12 PM,1,N-1.0,2.04,0.12,300,ug-N/L,300.0,Conc = 146 * Area + 0.00,,,TRUE,,OM_2-11-2025_02-20-47PMadj-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250211 09:00:00-QAC-STD-D-1-DI-CAL
20250211,9:00:00 AM,QAC,STD,C,1,DI,CAL,TNO2-3,186,2/11/2025,2:29:23 PM,1,N-1.0,4.1,0.246,600,ug-N/L,600.0,Conc = 146 * Area + 0.00,,,TRUE,,OM_2-11-2025_02-20-47PMadj-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250211 09:00:00-QAC-STD-C-1-DI-CAL
20250211,9:00:00 AM,QAC,STD,B,1,DI,CAL,TNO2-3,187,2/11/2025,2:30:32 PM,1,N-1.0,8.08,0.482,1200,ug-N/L,1200.0,Conc = 148 * Area + 0.00,,,TRUE,,OM_2-11-2025_02-20-47PMadj-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250211 09:00:00-QAC-STD-B-1-DI-CAL
20250211,9:00:00 AM,QAC,STD,A,1,DI,CAL,TNO2-3,188,2/11/2025,2:31:46 PM,1,N-1.0,13.7,0.815,2000,ug-N/L,2000.0,Conc = 147 * Area + 0.00,,,TRUE,,OM_2-11-2025_02-20-47PMadj-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250211 09:00:00-QAC-STD-A-1-DI-CAL
20250211,9:00:00 AM,QAC,BLK,A,1,DI,LAB,TNO2-3,198,2/11/2025,2:34:06 PM,1,N-1.0,0.0205,0.00298,3,ug-N/L,3.0,Conc = 147 * Area + 0.00,3.0,,TRUE,nominal concentration,OM_2-11-2025_02-20-47PMadj-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250211 09:00:00-QAC-BLK-A-1-DI-LAB
20250211,9:00:00 AM,QAC,STD,D,1,DI,CAL,TNO2-3,185,2/11/2025,2:35:18 PM,1,N-1.0,2.03,0.12,300,ug-N/L,300.0,Conc = 147 * Area + 0.00,,,TRUE,,OM_2-11-2025_02-20-47PMadj-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250211 09:00:00-QAC-STD-D-1-DI-CAL
20250211,9:00:00 AM,QAC,BLK,A,1,DI,SPK,TNO2-3,225,2/11/2025,2:37:39 PM,1,N-1.0,4.31,0.254,632,ug-N/L,632.0,Conc = 147 * Area + 0.00,53.1,625,FALSE,([spikedunkn]-[unkn])/[spike]*100,OM_2-11-2025_02-20-47PMadj-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250211 09:00:00-QAC-BLK-A-1-DI-SPK
20250211,9:00:00 AM,QAC,STD,NO2,1,DI,CAL,TNO2-3,189,2/11/2025,2:41:12 PM,1,N-1.0,8.29,0.484,1220,ug-N/L,1220.0,Conc = 147 * Area + 0.00,,,TRUE,,OM_2-11-2025_02-20-47PMadj-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250211 09:00:00-QAC-STD-NO2-1-DI-CAL
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
20250211,9:00:00 AM,QAC,STD,D,1,DI,CHK,TNO2-3,199,2/11/2025,2:57:38 PM,1,N-1.0,2.04,0.119,299,ug-N/L,299.0,Conc = 147 * Area + 0.00,99.7,300,TRUE,[chk]/[actual]*100,OM_2-11-2025_02-20-47PMadj-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250211 09:00:00-QAC-STD-D-1-DI-CHK
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
20241118,12:03:00 PM,USR,0,FIL,2,SW,SPK,NO2-3,49,2/11/2025,3:12:51 PM,1,N-1.0,8.49,0.486,1250,ug-N/L,1250.0,Conc = 147 * Area + 0.00,200.0,625,FALSE,([spikedunkn]-[unkn])/[spike]*100,OM_2-11-2025_02-20-47PMadj-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20241118 12:03:00-USR-0-FIL-2-SW-SPK
20250211,9:00:00 AM,QAC,STD,D,1,DI,CHK,TNO2-3,200,2/11/2025,3:14:02 PM,1,N-1.0,2.09,0.122,307,ug-N/L,307.0,Conc = 147 * Area + 0.00,102.3,300,TRUE,[chk]/[actual]*100,OM_2-11-2025_02-20-47PMadj-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250211 09:00:00-QAC-STD-D-1-DI-CHK
20250211,9:00:00 AM,QAC,STD,D,1,DI,CHK,TNO2-3,201,2/11/2025,3:18:45 PM,1,N-1.0,2.08,0.121,306,ug-N/L,306.0,Conc = 147 * Area + 0.00,102.0,300,TRUE,[chk]/[actual]*100,OM_2-11-2025_02-20-47PMadj-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250211 09:00:00-QAC-STD-D-1-DI-CHK
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
20241118,12:03:00 PM,USR,0,C,2,SW,SPK,TNO2-3,50,2/11/2025,3:19:56 PM,1,N-1.0,8.42,0.482,1240,ug-N/L,1240.0,Conc = 147 * Area + 0.00,198.4,625,FALSE,([spikedunkn]-[unkn])/[spike]*100,OM_2-11-2025_02-20-47PMadj-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20241118 12:03:00-USR-0-C-2-SW-SPK
20241118,10:10:00 AM,QAC,BLK,FIL,1,DI,FLD,NO2-3,51,2/11/2025,3:21:07 PM,1,N-1.0,0.00588,0.000611,0.863,ug-N/L,0.9,Conc = 147 * Area + 0.00,0.9,,TRUE,nominal concentration,OM_2-11-2025_02-20-47PMadj-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20241118 10:10:00-QAC-BLK-FIL-1-DI-FLD
20241118,10:10:00 AM,QAC,BLK,A,1,DI,FLD,TNO2-3,52,2/11/2025,3:22:17 PM,1,N-1.0,0.0061,0.000498,0.895,ug-N/L,0.9,Conc = 147 * Area + 0.00,0.9,,TRUE,nominal concentration,OM_2-11-2025_02-20-47PMadj-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20241118 10:10:00-QAC-BLK-A-1-DI-FLD
20250211,9:00:00 AM,QAC,STD,D,1,DI,CHK,TNO2-3,201,2/11/2025,3:25:48 PM,1,N-1.0,2.04,0.118,299,ug-N/L,299.0,Conc = 147 * Area + 0.00,99.7,300,TRUE,[chk]/[actual]*100,OM_2-11-2025_02-20-47PMadj-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250211 09:00:00-QAC-STD-D-1-DI-CHK
20250211,9:00:00 AM,QAC,STD,D.H,1,DI,CAL,TN,181,2/12/2025,9:57:40 AM,1,N-1.2,0.577,0.0363,0,ug N/L,0.0,Conc = 0.00 * Area + 0.00,,,TRUE,,OM_2-12-2025_09-55-43AM (8500).OMN,,,,,,,2/12/2025,,,,9.755105425,15.22644894,FALSE,FALSE,FALSE,y=0.3081*0.577^2+237.89*0.577-127.61,y=0.0191*0.577^2+236.17*0.577-121.05,FALSE,FALSE,FALSE,y=0.3081x2+237.89x-127.61,y=0.0191x2+236.17x-121.05,20250211 09:00:00-QAC-STD-D.H-1-DI-CAL
20250211,9:00:00 AM,QAC,STD,D.G,1,DI,CAL,TN,182,2/12/2025,9:58:39 AM,1,N-1.2,0.639,0.0401,30,ug N/L,30.0,Conc = 487 * Area - 281,,,TRUE,,OM_2-12-2025_09-55-43AM (8500).OMN,,,,,,,2/12/2025,,,,24.5275137,29.87042893,FALSE,FALSE,FALSE,y=0.3081*0.639^2+237.89*0.639-127.61,y=0.0191*0.639^2+236.17*0.639-121.05,FALSE,FALSE,FALSE,y=0.3081x2+237.89x-127.61,y=0.0191x2+236.17x-121.05,20250211 09:00:00-QAC-STD-D.G-1-DI-CAL
20250211,9:00:00 AM,QAC,STD,D.F,1,DI,CAL,TN,183,2/12/2025,9:59:37 AM,1,N-1.2,0.992,0.0625,125,ug N/L,125.0,Conc = 290 * Area - 162,,,TRUE,,OM_2-12-2025_09-55-43AM (8500).OMN,,,,,,,2/12/2025,,,,108.6800701,113.2494356,FALSE,FALSE,FALSE,y=0.3081*0.992^2+237.89*0.992-127.61,y=0.0191*0.992^2+236.17*0.992-121.05,FALSE,FALSE,FALSE,y=0.3081x2+237.89x-127.61,y=0.0191x2+236.17x-121.05,20250211 09:00:00-QAC-STD-D.F-1-DI-CAL
20250211,9:00:00 AM,QAC,STD,D.E,1,DI,CAL,TN,184,2/12/2025,10:00:36 AM,1,N-1.2,2.72,0.171,500,ug N/L,500.0,Conc = 228 * Area - 117,,,TRUE,,OM_2-12-2025_09-55-43AM (8500).OMN,,,,,,,2/12/2025,,,,521.730247,521.4737094,FALSE,FALSE,FALSE,y=0.3081*2.72^2+237.89*2.72-127.61,y=0.0191*2.72^2+236.17*2.72-121.05,FALSE,FALSE,FALSE,y=0.3081x2+237.89x-127.61,y=0.0191x2+236.17x-121.05,20250211 09:00:00-QAC-STD-D.E-1-DI-CAL
20250211,9:00:00 AM,QAC,STD,D.D,1,DI,CAL,TN,185,2/12/2025,10:01:35 AM,1,N-1.2,5.7,0.359,1250,ug N/L,1250.0,Conc = 241 * Area - 131,,,TRUE,,OM_2-12-2025_09-55-43AM (8500).OMN,,,,,,,2/12/2025,,,,1238.373169,1225.739559,FALSE,FALSE,FALSE,y=0.3081*5.7^2+237.89*5.7-127.61,y=0.0191*5.7^2+236.17*5.7-121.05,FALSE,FALSE,FALSE,y=0.3081x2+237.89x-127.61,y=0.0191x2+236.17x-121.05,20250211 09:00:00-QAC-STD-D.D-1-DI-CAL
20250211,9:00:00 AM,QAC,STD,D.C,1,DI,CAL,TN,186,2/12/2025,10:02:33 AM,1,N-1.2,10.9,0.69,2500,ug N/L,2500.0,Conc = 240 * Area - 130,,,TRUE,,OM_2-12-2025_09-55-43AM (8500).OMN,,,,,,,2/12/2025,,,,2501.996361,2455.472271,FALSE,FALSE,FALSE,y=0.3081*10.9^2+237.89*10.9-127.61,y=0.0191*10.9^2+236.17*10.9-121.05,FALSE,FALSE,FALSE,y=0.3081x2+237.89x-127.61,y=0.0191x2+236.17x-121.05,20250211 09:00:00-QAC-STD-D.C-1-DI-CAL
20250211,9:00:00 AM,QAC,STD,D.B,1,DI,CAL,TN,187,2/12/2025,10:03:32 AM,1,N-1.2,16.7,1.04,3750,ug N/L,3750.0,Conc = 234 * Area - 115,,,TRUE,,OM_2-12-2025_09-55-43AM (8500).OMN,,,,,,,2/12/2025,,,,,3828.315799,FALSE,FALSE,FALSE,FALSE,y=0.0191*16.7^2+236.17*16.7-121.05,FALSE,FALSE,FALSE,FALSE,y=0.0191x2+236.17x-121.05,20250211 09:00:00-QAC-STD-D.B-1-DI-CAL
20250211,9:00:00 AM,QAC,STD,D.A,1,DI,CAL,TN,188,2/12/2025,10:04:29 AM,1,N-1.2,21.5,1.35,5000,ug N/L,5000.0,Conc = 237 * Area - 124,,,TRUE,,OM_2-12-2025_09-55-43AM (8500).OMN,,,,,,,2/12/2025,,,,,4965.433975,FALSE,FALSE,FALSE,FALSE,y=0.0191*21.5^2+236.17*21.5-121.05,FALSE,FALSE,FALSE,FALSE,y=0.0191x2+236.17x-121.05,20250211 09:00:00-QAC-STD-D.A-1-DI-CAL
20250211,9:00:00 AM,QAC,BLK,A,1,DI,LAB,TN,198,2/12/2025,10:06:25 AM,1,N-1.2,0.426,0.0264,-22.6,ug N/L,-20.4,Conc = 237 * Area - 124,-20.4,,TRUE,nominal concentration,OM_2-12-2025_09-55-43AM (8500).OMN,,,,,,,2/12/2025,,,,-26.21294724,-20.43811381,FALSE,FALSE,FALSE,y=0.3081*0.426^2+237.89*0.426-127.61,y=0.0191*0.426^2+236.17*0.426-121.05,FALSE,FALSE,FALSE,y=0.3081x2+237.89x-127.61,y=0.0191x2+236.17x-121.05,20250211 09:00:00-QAC-BLK-A-1-DI-LAB
20250211,9:00:00 AM,QAC,BLK,A,1,DI,SPK,TN,225,2/12/2025,10:07:24 AM,1,N-1.2,11,0.69,2470,ug N/L,2526.5,Conc = 237 * Area - 124,101.9,2500,TRUE,([spikedunkn]-[unkn])/[spike]*100,OM_2-12-2025_09-55-43AM (8500).OMN,,,,,,,2/12/2025,,,,2526.4601,2479.1311,FALSE,FALSE,FALSE,y=0.3081*11^2+237.89*11-127.61,y=0.0191*11^2+236.17*11-121.05,FALSE,FALSE,FALSE,y=0.3081x2+237.89x-127.61,y=0.0191x2+236.17x-121.05,20250211 09:00:00-QAC-BLK-A-1-DI-SPK
20250211,9:00:00 AM,QAC,STD,24A,1,DI,PER,TN,197,2/12/2025,10:08:22 AM,1,N-1.2,3.6,0.227,729,ug N/L,732.8,Conc = 237 * Area - 124,98.1,747,TRUE,[per]/[actual]*100,OM_2-12-2025_09-55-43AM (8500).OMN,,,,,,,2/12/2025,,,,732.786976,729.409536,FALSE,FALSE,FALSE,y=0.3081*3.6^2+237.89*3.6-127.61,y=0.0191*3.6^2+236.17*3.6-121.05,FALSE,FALSE,FALSE,y=0.3081x2+237.89x-127.61,y=0.0191x2+236.17x-121.05,20250211 09:00:00-QAC-STD-24A-1-DI-PER
20250211,9:00:00 AM,QAC,REC,A,1,DI,GUP,TN,204,2/12/2025,10:09:21 AM,1,N-1.2,4.95,0.311,1050,ug N/L,1057.5,Conc = 237 * Area - 124,105.7,1000,TRUE,[rec]/[actual]*100,OM_2-12-2025_09-55-43AM (8500).OMN,,,,,,,2/12/2025,,,,1057.49472,1048.459498,FALSE,FALSE,FALSE,y=0.3081*4.95^2+237.89*4.95-127.61,y=0.0191*4.95^2+236.17*4.95-121.05,FALSE,FALSE,FALSE,y=0.3081x2+237.89x-127.61,y=0.0191x2+236.17x-121.05,20250211 09:00:00-QAC-REC-A-1-DI-GUP
20250211,9:00:00 AM,QAC,REC,B,1,DI,GUP,TN,205,2/12/2025,10:10:19 AM,1,N-1.2,1.3,0.0827,184,ug N/L,186.0,Conc = 237 * Area - 124,93.0,200,TRUE,[rec]/[actual]*100,OM_2-12-2025_09-55-43AM (8500).OMN,,,,,,,2/12/2025,,,,182.167689,186.003279,FALSE,FALSE,FALSE,y=0.3081*1.3^2+237.89*1.3-127.61,y=0.0191*1.3^2+236.17*1.3-121.05,FALSE,FALSE,FALSE,y=0.3081x2+237.89x-127.61,y=0.0191x2+236.17x-121.05,20250211 09:00:00-QAC-REC-B-1-DI-GUP
20250211,9:00:00 AM,QAC,REC,C,1,DI,GUP,TN,206,2/12/2025,10:11:18 AM,1,N-1.2,1.15,0.0723,149,ug N/L,150.6,Conc = 237 * Area - 124,150.6,100,FALSE,[rec]/[actual]*100,OM_2-12-2025_09-55-43AM (8500).OMN,,,,,,,2/12/2025,,,,146.3709623,150.5707598,FALSE,FALSE,FALSE,y=0.3081*1.15^2+237.89*1.15-127.61,y=0.0191*1.15^2+236.17*1.15-121.05,FALSE,FALSE,FALSE,y=0.3081x2+237.89x-127.61,y=0.0191x2+236.17x-121.05,20250211 09:00:00-QAC-REC-C-1-DI-GUP
20250211,9:00:00 AM,QAC,REC,A,1,DI,ATP,TN,207,2/12/2025,10:12:17 AM,1,N-1.2,3.9,0.245,800,ug N/L,804.8,Conc = 237 * Area - 124,80.5,1000,TRUE,[rec]/[actual]*100,OM_2-12-2025_09-55-43AM (8500).OMN,,,,,,,2/12/2025,,,,804.847201,800.303511,FALSE,FALSE,FALSE,y=0.3081*3.9^2+237.89*3.9-127.61,y=0.0191*3.9^2+236.17*3.9-121.05,FALSE,FALSE,FALSE,y=0.3081x2+237.89x-127.61,y=0.0191x2+236.17x-121.05,20250211 09:00:00-QAC-REC-A-1-DI-ATP
20250211,9:00:00 AM,QAC,REC,B,1,DI,ATP,TN,208,2/12/2025,10:13:15 AM,1,N-1.2,1.14,0.0717,146,ug N/L,148.2,Conc = 237 * Area - 124,74.1,200,FALSE,[rec]/[actual]*100,OM_2-12-2025_09-55-43AM (8500).OMN,,,,,,,2/12/2025,,,,143.9850068,148.2086224,FALSE,FALSE,FALSE,y=0.3081*1.14^2+237.89*1.14-127.61,y=0.0191*1.14^2+236.17*1.14-121.05,FALSE,FALSE,FALSE,y=0.3081x2+237.89x-127.61,y=0.0191x2+236.17x-121.05,20250211 09:00:00-QAC-REC-B-1-DI-ATP
20250211,9:00:00 AM,QAC,REC,C,1,DI,ATP,TN,209,2/12/2025,10:14:14 AM,1,N-1.2,0.844,0.0527,76.3,ug N/L,78.3,Conc = 237 * Area - 124,78.3,100,TRUE,[rec]/[actual]*100,OM_2-12-2025_09-55-43AM (8500).OMN,,,,,,,2/12/2025,,,,73.38863072,78.29108562,FALSE,FALSE,FALSE,y=0.3081*0.844^2+237.89*0.844-127.61,y=0.0191*0.844^2+236.17*0.844-121.05,FALSE,FALSE,FALSE,y=0.3081x2+237.89x-127.61,y=0.0191x2+236.17x-121.05,20250211 09:00:00-QAC-REC-C-1-DI-ATP
20250210,9:00:00 AM,QAC,STD,D,1,DI,CHK,TN,199,2/12/2025,10:15:12 AM,1,N-1.2,5.82,0.365,1250,ug N/L,1267.3,Conc = 237 * Area - 124,101.4,1250,TRUE,[chk]/[actual]*100,OM_2-12-2025_09-55-43AM (8500).OMN,,,,,,,2/12/2025,,,,1267.345886,1254.106363,FALSE,FALSE,FALSE,y=0.3081*5.82^2+237.89*5.82-127.61,y=0.0191*5.82^2+236.17*5.82-121.05,FALSE,FALSE,FALSE,y=0.3081x2+237.89x-127.61,y=0.0191x2+236.17x-121.05,20250210 09:00:00-QAC-STD-D-1-DI-CHK
20250211,9:00:00 AM,QAC,REC,C,1,DI,NIC,TN,210,2/12/2025,10:16:11 AM,1,N-1.2,0.826,0.0522,72.1,ug N/L,74.0,Conc = 237 * Area - 124,74.0,100,FALSE,[rec]/[actual]*100,OM_2-12-2025_09-55-43AM (8500).OMN,,,,,,,2/12/2025,,,,69.09734924,74.03945147,FALSE,FALSE,FALSE,y=0.3081*0.826^2+237.89*0.826-127.61,y=0.0191*0.826^2+236.17*0.826-121.05,FALSE,FALSE,FALSE,y=0.3081x2+237.89x-127.61,y=0.0191x2+236.17x-121.05,20250211 09:00:00-QAC-REC-C-1-DI-NIC
20250211,9:00:00 AM,QAC,REC,B,1,DI,NIC,TN,211,2/12/2025,10:17:09 AM,1,N-1.2,1.19,0.0745,158,ug N/L,160.0,Conc = 237 * Area - 124,80.0,200,TRUE,[rec]/[actual]*100,OM_2-12-2025_09-55-43AM (8500).OMN,,,,,,,2/12/2025,,,,155.9154004,160.0193475,FALSE,FALSE,FALSE,y=0.3081*1.19^2+237.89*1.19-127.61,y=0.0191*1.19^2+236.17*1.19-121.05,FALSE,FALSE,FALSE,y=0.3081x2+237.89x-127.61,y=0.0191x2+236.17x-121.05,20250211 09:00:00-QAC-REC-B-1-DI-NIC
20250211,9:00:00 AM,QAC,REC,A,1,DI,NIC,TN,212,2/12/2025,10:18:08 AM,1,N-1.2,4.47,0.28,935,ug N/L,941.9,Conc = 237 * Area - 124,94.2,1000,TRUE,[rec]/[actual]*100,OM_2-12-2025_09-55-43AM (8500).OMN,,,,,,,2/12/2025,,,,941.9144153,935.0115352,FALSE,FALSE,FALSE,y=0.3081*4.47^2+237.89*4.47-127.61,y=0.0191*4.47^2+236.17*4.47-121.05,FALSE,FALSE,FALSE,y=0.3081x2+237.89x-127.61,y=0.0191x2+236.17x-121.05,20250211 09:00:00-QAC-REC-A-1-DI-NIC
20250211,9:00:00 AM,QAC,REC,D,1,DI,NIC,TN,213,2/12/2025,10:19:06 AM,1,N-1.2,21,1.31,4860,ug N/L,4860.0,Conc = 237 * Area - 124,97.2,5000,TRUE,[rec]/[actual]*100,OM_2-12-2025_09-55-43AM (8500).OMN,,,,,,,2/12/2025,,,,,4846.9431,FALSE,FALSE,FALSE,FALSE,y=0.0191*21^2+236.17*21-121.05,FALSE,FALSE,FALSE,FALSE,y=0.0191x2+236.17x-121.05,20250211 09:00:00-QAC-REC-D-1-DI-NIC
20250129,12:25:00 PM,QAC,BLK,A,1,DI,FLD,TN,37,2/12/2025,10:21:01 AM,1,N-1.2,0.451,0.0281,-16.6,ug N/L,-14.5,Conc = 237 * Area - 124,-14.5,,TRUE,nominal concentration,OM_2-12-2025_09-55-43AM (8500).OMN,,,,,,,2/12/2025,,,,-20.25894215,-14.53344504,FALSE,FALSE,FALSE,y=0.3081*0.451^2+237.89*0.451-127.61,y=0.0191*0.451^2+236.17*0.451-121.05,FALSE,FALSE,FALSE,y=0.3081x2+237.89x-127.61,y=0.0191x2+236.17x-121.05,20250129 12:25:00-QAC-BLK-A-1-DI-FLD
